date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:29:12	3993918/3993918	---M--	200	added ('OK')	image/png	etag:CJqi6KLu/owDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/8071cd94-d4a1-433e-b828-4e774f72e7a7/FriPM+Merch+Promo.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/8071cd94-d4a1-433e-b828-4e774f72e7a7/FriPM+Merch+Promo.png	(from https://www.macydyet.com/portfolio/ec25)
15:29:12	2719783/2719783	---M--	200	added ('OK')	image/png	etag:CP7H+83s/owDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/b1599780-1b55-4e59-863f-f2a19136c8ea/ABV00222.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/b1599780-1b55-4e59-863f-f2a19136c8ea/ABV00222.png	(from https://www.macydyet.com/portfolio/ec25)
15:29:12	283109/283109	---M--	200	added ('OK')	image/jpeg	etag:CMjgkfHt/owDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/9754c1a9-b571-4c0c-aae9-173dbaae57ad/DSC08298.jpeg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/9754c1a9-b571-4c0c-aae9-173dbaae57ad/DSC08298.jpg	(from https://www.macydyet.com/portfolio/ec25)
15:29:12	457419/457419	---M--	200	added ('OK')	image/jpeg	etag:CIKn9NDt/owDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/ec39a792-f291-4494-a92b-0a38023cde54/ABV01756.jpeg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/ec39a792-f291-4494-a92b-0a38023cde54/ABV01756.jpg	(from https://www.macydyet.com/portfolio/ec25)
15:29:13	776563/776563	---M--	200	added ('OK')	image/jpeg	etag:CPe8xOHt/owDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/93957180-fa3c-4829-af4a-44ed8583d20d/Copy+of+SESSION+ONE-25.jpg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/93957180-fa3c-4829-af4a-44ed8583d20d/Copy+of+SESSION+ONE-25.jpg	(from https://www.macydyet.com/portfolio/ec25)
15:29:13	460932/460932	---M--	200	added ('OK')	image/jpeg	etag:CKfMhcLt/owDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/f95b638f-dd60-4313-8bcc-89ac208bf16d/ABV01060.jpeg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/f95b638f-dd60-4313-8bcc-89ac208bf16d/ABV01060.jpg	(from https://www.macydyet.com/portfolio/ec25)
15:29:13	307896/307896	---M--	200	added ('OK')	image/jpeg	etag:CJKDk4Hu/owDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/e61e5a1c-736d-43f2-8324-ecd93707844d/JD-08019.jpeg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/e61e5a1c-736d-43f2-8324-ecd93707844d/JD-08019.jpg	(from https://www.macydyet.com/portfolio/ec25)
15:29:16	0/0	---M--	301	error ('Moved%20Permanently')	image/gif	date:Tue,%2009%20Dec%202025%2002:29:15%20GMT	http://static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65d3eba99e2a5112f5a41f9b/1711166069943/september+white+gif.gif?format=1500w	C:/My%20Web%20Sites/macy/static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65d3eba99e2a5112f5a41f9b/1711166069943/september+white+gif26f7.gif	(from https://www.macydyet.com/portfolio/life-church)
15:29:16	204821/204821	---M--	200	added ('OK')	image/jpeg	etag:CLmltI/u/owDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/d1dd2652-f207-450d-aad7-68d1a1168dff/JD-09811.jpeg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/d1dd2652-f207-450d-aad7-68d1a1168dff/JD-09811.jpg	(from https://www.macydyet.com/portfolio/ec25)
15:29:17	4550500/4550500	---M--	200	added ('OK')	image/png	etag:CM6ZqYXt/owDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/5628c6f3-80f5-4892-a705-6cbd1cd54ed3/ABV00650.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/5628c6f3-80f5-4892-a705-6cbd1cd54ed3/ABV00650.png	(from https://www.macydyet.com/portfolio/ec25)
15:29:17	414227/414227	---M--	200	added ('OK')	image/gif	etag:CNzV9qq+iYUDEAE=	https://images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1711166061953-QDL4OGIJ78FRWSOLEK5P/september+white+gif.gif?content-type=image%2Fgif	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1711166061953-QDL4OGIJ78FRWSOLEK5P/september+white+gif6ab8.gif	(from https://www.macydyet.com/portfolio/life-church)
15:29:18	414227/414227	---M--	200	added ('OK')	image/gif	etag:CPGZm+yBuYQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/da243c2c-1daf-4a44-bb62-e5d7fb3ca994/september+white+gif.gif	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/da243c2c-1daf-4a44-bb62-e5d7fb3ca994/september+white+gif.gif	(from https://www.macydyet.com/portfolio/life-church)
15:29:18	1410672/1410672	---M--	200	added ('OK')	image/png	etag:CMrdwqiJuYQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/39cb655b-5e58-4273-8ebb-d4956133e82a/Screenshot+2024-02-20+at+5.23.34+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/39cb655b-5e58-4273-8ebb-d4956133e82a/Screenshot+2024-02-20+at+5.23.34+PM.png	(from https://www.macydyet.com/portfolio/life-church)
15:29:19	1162497/1162497	---M--	200	added ('OK')	image/png	etag:CLD5kOaJuYQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/6bd9e67a-0bea-4c48-a2e4-60b16115dd7f/Screenshot+2024-02-20+at+5.26.09+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/6bd9e67a-0bea-4c48-a2e4-60b16115dd7f/Screenshot+2024-02-20+at+5.26.09+PM.png	(from https://www.macydyet.com/portfolio/life-church)
15:29:20	2054662/2054662	---M--	200	added ('OK')	image/png	etag:CI7uosmJuYQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/4d562739-13a5-464f-a61c-f0b348b6a6f6/Screenshot+2024-02-20+at+5.00.04+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/4d562739-13a5-464f-a61c-f0b348b6a6f6/Screenshot+2024-02-20+at+5.00.04+PM.png	(from https://www.macydyet.com/portfolio/life-church)
15:29:20	1562255/1562255	---M--	200	added ('OK')	image/png	etag:CLbQos6JuYQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/dd37dd33-258e-4cf4-99de-fa79502bc71c/Screenshot+2024-02-20+at+5.22.46+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/dd37dd33-258e-4cf4-99de-fa79502bc71c/Screenshot+2024-02-20+at+5.22.46+PM.png	(from https://www.macydyet.com/portfolio/life-church)
15:29:21	1628662/1628662	---M--	200	added ('OK')	image/png	etag:CN6GrJuKuYQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/ea3d4418-5845-4508-8366-7f891d88bda5/Screenshot+2024-02-20+at+5.27.47+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/ea3d4418-5845-4508-8366-7f891d88bda5/Screenshot+2024-02-20+at+5.27.47+PM.png	(from https://www.macydyet.com/portfolio/life-church)
15:29:22	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2009%20Dec%202025%2002:29:21%20GMT	http://static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65fe4c03db01f63c712fcb4b/1711164507977/trickster+spread.png?format=1500w	C:/My%20Web%20Sites/macy/static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65fe4c03db01f63c712fcb4b/1711164507977/trickster+spread26f7.png	(from https://www.macydyet.com/portfolio/eris-the-trickster-publication)
15:29:22	1245255/1245255	---M--	200	added ('OK')	image/png	etag:CJrlhaOKuYQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/85691e76-402d-4343-aae7-da6aeb1fcb74/Screenshot+2024-02-20+at+5.27.57+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/85691e76-402d-4343-aae7-da6aeb1fcb74/Screenshot+2024-02-20+at+5.27.57+PM.png	(from https://www.macydyet.com/portfolio/life-church)
15:29:23	229686/229686	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Dec%202025%2002:29:23%20GMT	https://images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1711164450109-B93VV18ZSOX8MMDYGY1X/trickster+spread.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1711164450109-B93VV18ZSOX8MMDYGY1X/trickster+spread2acd.png	(from https://www.macydyet.com/portfolio/eris-the-trickster-publication)
15:29:24	2019747/2019747	---M--	200	added ('OK')	image/png	etag:CKfkjPu4iYUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/15743c31-ca54-4897-8dde-e4d60a9db705/trickster+posters.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/15743c31-ca54-4897-8dde-e4d60a9db705/trickster+posters.png	(from https://www.macydyet.com/portfolio/eris-the-trickster-publication)
15:29:24	1038598/1038598	---M--	200	added ('OK')	image/png	etag:CObH4Y65iYUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/69245fb0-4e75-412c-a15c-794a55f35c57/trickster+spread.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/69245fb0-4e75-412c-a15c-794a55f35c57/trickster+spread.png	(from https://www.macydyet.com/portfolio/eris-the-trickster-publication)
15:29:26	5448909/5448909	---M--	200	added ('OK')	image/png	etag:CMnbwfu5iYUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/c02b6177-3484-4020-897e-52ce94a9e9e0/Screenshot+2023-08-09+at+9.22.32+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/c02b6177-3484-4020-897e-52ce94a9e9e0/Screenshot+2023-08-09+at+9.22.32+PM.png	(from https://www.macydyet.com/portfolio/eris-the-trickster-publication)
15:29:27	3678360/3678360	---M--	200	added ('OK')	image/png	etag:CKX/oeG6iYUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/f6a7be77-612e-4ea3-965e-1cf82203f74e/Screenshot+2023-08-09+at+9.23.15+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/f6a7be77-612e-4ea3-965e-1cf82203f74e/Screenshot+2023-08-09+at+9.23.15+PM.png	(from https://www.macydyet.com/portfolio/eris-the-trickster-publication)
15:29:28	78446/78446	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22ec73865adc79b1a03339058952c3c120%22	https://www.macydyet.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FIqKWwKP1Pr4%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DIqKWwKP1Pr4&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2FIqKWwKP1Pr4%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	C:/My%20Web%20Sites/macy/www.macydyet.com/_/cdn.embedly.com/widgets/media.f694e2.delayed	(from https://www.macydyet.com/portfolio/eris-the-trickster-publication)
15:29:29	2548031/2548031	---M--	200	added ('OK')	image/png	etag:CNn94r+9iYUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/31fc2c1e-843a-4714-a148-87c95b8e68c1/Screenshot+2023-08-09+at+9.06.54+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/31fc2c1e-843a-4714-a148-87c95b8e68c1/Screenshot+2023-08-09+at+9.06.54+PM.png	(from https://www.macydyet.com/portfolio/eris-the-trickster-publication)
15:29:29	2589506/2589506	---M--	200	added ('OK')	image/png	etag:CK/SgMe9iYUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/182396e1-45bd-473c-b3df-b121051010a5/Screenshot+2023-08-09+at+9.06.58+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/182396e1-45bd-473c-b3df-b121051010a5/Screenshot+2023-08-09+at+9.06.58+PM.png	(from https://www.macydyet.com/portfolio/eris-the-trickster-publication)
15:29:31	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2009%20Dec%202025%2002:29:30%20GMT	http://static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65d3eb7a2a2b4c764077b1e8/1708387263221/Macy+Taylor+Flyer+Design+2023.png?format=1500w	C:/My%20Web%20Sites/macy/static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65d3eb7a2a2b4c764077b1e8/1708387263221/Macy+Taylor+Flyer+Design+202326f7.png	(from https://www.macydyet.com/portfolio/typografika-flyer)
15:29:31	1900705/1900705	---M--	200	added ('OK')	image/png	etag:CP618Mm9iYUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/ae853add-0091-48c4-88a2-b9a4f483c61a/Screenshot+2023-08-09+at+9.07.02+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/ae853add-0091-48c4-88a2-b9a4f483c61a/Screenshot+2023-08-09+at+9.07.02+PM.png	(from https://www.macydyet.com/portfolio/eris-the-trickster-publication)
15:29:32	625032/625032	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Dec%202025%2002:29:32%20GMT	https://images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1708387256903-AZY1OFQRKPRRUKI8Y1RN/Macy+Taylor+Flyer+Design+2023.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1708387256903-AZY1OFQRKPRRUKI8Y1RN/Macy+Taylor+Flyer+Design+20232acd.png	(from https://www.macydyet.com/portfolio/typografika-flyer)
15:29:33	144966/144966	---M--	200	added ('OK')	image/png	etag:CNud5JT+uIQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/f4b0b0b9-c3a2-4082-9a93-b0409d0eba80/Screenshot+2023-08-09+at+9.36.31+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/f4b0b0b9-c3a2-4082-9a93-b0409d0eba80/Screenshot+2023-08-09+at+9.36.31+PM.png	(from https://www.macydyet.com/portfolio/typografika-flyer)
15:29:34	1070597/1070597	---M--	200	added ('OK')	image/png	etag:CKH+g6D+uIQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/ee549f3d-3fbd-4ddd-abd9-6242a2801b5f/Screenshot+2023-08-09+at+9.36.27+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/ee549f3d-3fbd-4ddd-abd9-6242a2801b5f/Screenshot+2023-08-09+at+9.36.27+PM.png	(from https://www.macydyet.com/portfolio/typografika-flyer)
15:29:37	0/0	---M--	301	error ('Moved%20Permanently')	image/gif	date:Tue,%2009%20Dec%202025%2002:29:35%20GMT	http://static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65d3eed62e7bde1fca655659/1708389003096/ezgif-1-82600ea47c.gif?format=1500w	C:/My%20Web%20Sites/macy/static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65d3eed62e7bde1fca655659/1708389003096/ezgif-1-82600ea47c26f7.gif	(from https://www.macydyet.com/portfolio/sam-hunt-type-animation)
15:29:37	5884234/5884234	---M--	200	added ('OK')	image/png	etag:CKfJsqW2iYUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/09cbd08c-7eb2-4d72-9036-ec8c3df5921c/Macy+Taylor+Flyer+Design+2023.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/09cbd08c-7eb2-4d72-9036-ec8c3df5921c/Macy+Taylor+Flyer+Design+2023.png	(from https://www.macydyet.com/portfolio/typografika-flyer)
15:29:40	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2009%20Dec%202025%2002:29:38%20GMT	http://static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/675a851e0fde372426537b0e/1733985607482/Screenshot+2024-05-03+at+12.01.49+PM.png?format=1500w	C:/My%20Web%20Sites/macy/static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/675a851e0fde372426537b0e/1733985607482/Screenshot+2024-05-03+at+12.01.49+PM26f7.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:40	8341803/8341803	---M--	200	added ('OK')	image/png	etag:COLdsdq3iYUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/59e72241-54ec-4b3b-b257-6b1212d5e74e/typograpfika_postermockup.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/59e72241-54ec-4b3b-b257-6b1212d5e74e/typograpfika_postermockup.png	(from https://www.macydyet.com/portfolio/typografika-flyer)
15:29:40	120819/120819	---M--	200	added ('OK')	image/png	etag:CLGsj9zPoYoDEAE=	https://images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1733985593974-Z3F3E31CRJE6P55BDUO6/Screenshot+2024-05-03+at+12.01.49+PM.png?content-type=image%2Fpng	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1733985593974-Z3F3E31CRJE6P55BDUO6/Screenshot+2024-05-03+at+12.01.49+PM5d45.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:40	191910/191910	---M--	200	added ('OK')	image/png	etag:CMqt06vToYoDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/531859f9-f4a3-432b-9841-a2eae8c13d0b/Screenshot+2024-12-12+at+7.50.57+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/531859f9-f4a3-432b-9841-a2eae8c13d0b/Screenshot+2024-12-12+at+7.50.57+PM.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:41	6507613/6507613	---M--	200	added ('OK')	image/gif	etag:CMeg5fjUuIQDEAE=	https://images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1708388984157-NAGO9SKQIJAFA95S56OE/ezgif-1-82600ea47c.gif?content-type=image%2Fgif	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1708388984157-NAGO9SKQIJAFA95S56OE/ezgif-1-82600ea47c6ab8.gif	(from https://www.macydyet.com/portfolio/sam-hunt-type-animation)
15:29:41	173622/173622	---M--	200	added ('OK')	image/png	etag:CPH3x4/ToYoDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/aa2a609a-56ca-44e9-9c7a-845855e5fb31/Screenshot+2024-12-12+at+7.50.45+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/aa2a609a-56ca-44e9-9c7a-845855e5fb31/Screenshot+2024-12-12+at+7.50.45+PM.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:41	515311/515311	---M--	200	added ('OK')	image/png	etag:CNT2xb/ToYoDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/7a6c3e3c-a8fe-4cde-b7db-80a73285a3b9/Screenshot+2024-12-12+at+7.51.02+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/7a6c3e3c-a8fe-4cde-b7db-80a73285a3b9/Screenshot+2024-12-12+at+7.51.02+PM.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:42	210676/210676	---M--	200	added ('OK')	image/png	etag:CNTphJrToYoDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/7e96cddf-4d22-4076-a5f4-cfd6e0bab080/Screenshot+2024-12-12+at+7.50.49+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/7e96cddf-4d22-4076-a5f4-cfd6e0bab080/Screenshot+2024-12-12+at+7.50.49+PM.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:42	279991/279991	---M--	200	added ('OK')	image/png	etag:CLjtvOrUoYoDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/3e63f2c9-ae00-43e1-9b35-7c742fd1c4f6/Screenshot+2024-12-12+at+7.51.12+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/3e63f2c9-ae00-43e1-9b35-7c742fd1c4f6/Screenshot+2024-12-12+at+7.51.12+PM.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:43	694133/694133	---M--	200	added ('OK')	image/png	etag:CPv7weXToYoDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/60963898-f4dd-45b9-9a7b-f14b38a2957c/Screenshot+2024-12-12+at+7.53.12+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/60963898-f4dd-45b9-9a7b-f14b38a2957c/Screenshot+2024-12-12+at+7.53.12+PM.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:43	588344/588344	---M--	200	added ('OK')	image/png	etag:CObf+dnToYoDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/894cffa0-882e-42be-b77d-e16db99d91b7/Screenshot+2024-12-12+at+7.52.32+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/894cffa0-882e-42be-b77d-e16db99d91b7/Screenshot+2024-12-12+at+7.52.32+PM.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:44	454266/454266	---M--	200	added ('OK')	image/png	etag:COzq7vXToYoDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/b0f1d2f0-d821-4c99-8125-d501a4f7ed0d/Screenshot+2024-12-12+at+7.53.51+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/b0f1d2f0-d821-4c99-8125-d501a4f7ed0d/Screenshot+2024-12-12+at+7.53.51+PM.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:44	1349940/1349940	---M--	200	added ('OK')	image/png	etag:COS2h97ToYoDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/adaad49d-145c-4aab-a8a9-218006dfdfbc/Screenshot+2024-12-12+at+7.52.48+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/adaad49d-145c-4aab-a8a9-218006dfdfbc/Screenshot+2024-12-12+at+7.52.48+PM.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:46	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2009%20Dec%202025%2002:29:45%20GMT	http://static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65d3ec017657ab2ac6a41bff/1708387371508/Screenshot+2024-01-30+at+8.46.23+PM.png?format=1500w	C:/My%20Web%20Sites/macy/static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65d3ec017657ab2ac6a41bff/1708387371508/Screenshot+2024-01-30+at+8.46.23+PM26f7.png	(from https://www.macydyet.com/portfolio/tucked-away-brand-identity)
15:29:46	1187128/1187128	---M--	200	added ('OK')	image/png	etag:CIDh2InVoYoDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/76f08c46-d651-4ce3-8fc1-c1ee2863cdaf/Screenshot+2024-05-17+at+11.40.49+AM+copy.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/76f08c46-d651-4ce3-8fc1-c1ee2863cdaf/Screenshot+2024-05-17+at+11.40.49+AM+copy.png	(from https://www.macydyet.com/portfolio/good-shrt)
15:29:47	76769/76769	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Dec%202025%2002:29:47%20GMT	https://images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1708387352827-BBPZG03PV6HEXPTT2O19/Screenshot+2024-01-30+at+8.46.23+PM.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1708387352827-BBPZG03PV6HEXPTT2O19/Screenshot+2024-01-30+at+8.46.23+PM2acd.png	(from https://www.macydyet.com/portfolio/tucked-away-brand-identity)
15:29:48	263910/263910	---M--	200	added ('OK')	image/png	etag:CLOb3fyOuYQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/7816949f-5b84-4592-a4e7-e6fea1131fc5/tucked+away+logo.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/7816949f-5b84-4592-a4e7-e6fea1131fc5/tucked+away+logo.png	(from https://www.macydyet.com/portfolio/tucked-away-brand-identity)
15:29:48	864907/864907	---M--	200	added ('OK')	image/png	etag:CLLu+KSnvIQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/9d80dc6a-cd87-4dca-ad1e-e780fe9c046c/Screenshot+2024-02-22+at+12.14.28+AM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/9d80dc6a-cd87-4dca-ad1e-e780fe9c046c/Screenshot+2024-02-22+at+12.14.28+AM.png	(from https://www.macydyet.com/portfolio/tucked-away-brand-identity)
